company_name,guinumber,tel,companyaddress,responsibleperson,registerstyle,permitstatus,rreplan,permitnumber,permitdate
天鳴生命禮儀有限公司,"50959316 ",無,桃園市中壢區華美3路353號6樓之3,賴子麒,跨區,營運中,否,新北府民殯字第1084530391號,108年11月12日
御象國際投資顧問有限公司,50935862,無,高雄市鼓山區裕豐里華豐街63號4樓,郭家瑋,跨區,營運中,否,新北府民殯字第1084540463號,108年11月15日
和易生命禮儀有限公司,42810827,無,高雄市左營區福山里博愛四路401號2樓之1,吳曜展,跨區,營運中,否,新北府民殯字第1084540461號,108年11月15日
人文禮儀股份有限公司,53146834,無,臺中市西屯區福科路912號,劉昌憲,跨區,營運中,否,新北府民殯字第1084540510號,108年11月18日
尊榮人本事業有限公司,24639731,02-25213171,桃園市桃園區大有路927號,李銘根,跨區,營運中,否,新北府民殯字第1084540511號,108年11月19日
世佑生命禮儀有限公司,54890326,無,臺中市太平區永成里永成北路98號1樓,林胤斈,跨區,營運中,否,新北府民殯字第1084540583號,108年11月20日
展鳳禮儀社,31855712,02-25092782,桃園市中壢區忠福里培英路310號,陳志成,跨區,營運中,否,新北府民殯字第1084540961號,108年11月22日
鳳麟生命禮儀,85466345,0984097727,高雄市新興區民生一路56號22樓之5,高冠璘,跨區,營運中,否,新北府民殯字第1084540658號,108年11月22日
中信企業社,"85246960 ",0917548365,桃園市中壢區華美3路353號7樓之3,唐開馳,跨區,營運中,否,新北府民殯字第1084540669號,108年11月22日
新天堂生命企業社,42179034,無,桃園市平鎮區中興路平鎮段355巷7弄11號1樓,黃任遠,跨區,營運中,否,新北府民殯字第1084541228號,108年12月06日
環天企業社,85240451,無,桃園市平鎮區中豐路山頂段興峰巷4弄10號,林素琴,跨區,營運中,否,新北府民殯字第1084541495號,108年12月13日
德園生命禮儀,47599062,無,苗栗縣苗栗市上苗里長安街117號1樓,吳菊蘭,跨區,營運中,否,新北府民殯字第1084541588號,108年12月17日
园儂億生命禮儀有限公司,54970708,無,基隆市中正區武昌街104巷40-2號2樓,施秉园,跨區,營運中,否,新北府民殯字第1084541624號,108年12月17日
三好生命禮儀有限公司,60303669,0910268099,臺南市佳里區民安里同安寮81之16號,李孝禹,跨區,營運中,否,新北府民殯字第1084541881號,108年12月25日
祥和生命事業有限公司,42685102,無,臺中市北區大義街29巷35號1樓,周宗立,跨區,營運中,否,新北府民殯字第1084541945號,108年12月26日
詠發生命服務企業社,81306972,無,嘉義市西區國華街290號三樓８,許淑憶,跨區,營運中,否,新北府民殯字第1084541946號,108年12月26日
皇陵生命禮儀,82583643,無,彰化縣田中鎮崁頂路18號2樓,周碧芳,跨區,營運中,否,新北府民殯字第1084541993號,108年12月27日
順利殯葬禮儀社,43692496,0936943539,桃園市中壢區中正路4段728號1樓,王文錦,跨區,營運中,否,新北府民殯字第1084542044號,108年12月27日
長春生命禮儀有限公司,69721432,無,桃園市桃園區大有路923號,鄒芳郡,跨區,營運中,否,新北府民殯字第1084542084號,108年12月30日
善和禮儀有限公司,69488478,無,桃園市新屋區頭洲里新洲三街42號1樓,傅炳堯,跨區,營運中,否,新北府民殯字第1084542136號,109年01月03日
皇天禮儀社,85248637,無,桃園市大溪區埔頂路一段357巷167號6樓,蘇卉庭,跨區,營運中,否,新北府民殯字第1095110051號,109年01月07日
正翔生命禮儀有限公司,55739093,無,臺北市大安區臥龍街188巷42之7號,鄭光倫,跨區,營運中,否,新北府民殯字第1095110265號,109年01月10日
會真禮儀社,47392203,無,雲林縣四湖鄉鹿場村下鹿場路1號,游彩瑄,跨區,營運中,否,新北府民殯字第1095110519號,109年01月20日
靖心源生命禮儀,85477624,無,高雄市三民區建國三路2之2號5樓,蔡依純,跨區,營運中,否,新北府民殯字第1095110839號,109年02月03日
三慈禮儀社,98969539,無,"雲林縣二崙鄉崙東村中山路1段225號 ",呂建璋,跨區,營運中,否,新北府民殯字第1095110991號,109年02月06日
光鹽國際事業有限公司,53213495,無,臺北市中山區民權東路2段113巷1弄13號1樓,周振中,跨區,營運中,否,新北府民殯字第1095111170號,109年02月11日
瑞成生命禮儀規劃服務社,47373445,無,彰化縣和美鎮仁愛里鹿和路6段255巷46號,曾浩庭,跨區,營運中,否,新北府民殯字第1095111181號,109年02月11日
奇昇生命禮儀社,38923790,無,彰化縣田中鎮中潭里員集路3段220號1樓,紀崑棟,跨區,營運中,否,新北府民殯字第1095111465號,109年02月18日
玳瓏事業有限公司,83561597,無,臺北市中山區南京東路1段16號9樓之2,廖譽程,跨區,營運中,否,新北府民殯字第1095111733號,109年02月24日
上豐禮儀社,09954490,無,桃園市新屋區望間里１１鄰十五間５６號１樓,彭德志,跨區,營運中,否,新北府民殯字第1095112042號,109年03月04日
芊翔生命禮儀社,39700712,049-2326793,南投縣草屯鎮新豐里稻香路28號1樓,何佳緯,跨區,營運中,否,新北府民殯字第1095112301號,109年03月12日
海揚生命會館有限公司,83580031,無,桃園市中壢區榮安一街393巷17號4樓,翁美惠,跨區,營運中,否,新北府民殯字第1095112452號,109年03月16日
大展禮儀社,85554305,0933595901,嘉義市東區興村里溪興街１０５巷３０號三樓１,黃俊典,跨區,營運中,否,新北府民殯字第1095112600號,109年03月19日
世新鮮花禮儀店,17082672,無,臺北市文山區景華街45號1樓,李崇豪,跨區,營運中,否,新北府民殯字第1095112633號,109年03月23日
極樂禮儀用品社,12181060,02-25039533,臺北市中山區民權東路2段190號1樓,詹麗美,跨區,營運中,否,新北府民殯字第1095112702號,109年03月24日
褔基國際生命禮儀企業社,85215734,無,基隆市七堵區長安街257巷24號1樓,黃文賢,跨區,營運中,否,新北府民殯字第1095112719號,109年03月24日
福基國際生命禮儀企業社,85215734,0935811748,基隆市七堵區長安街257巷24號1樓,黃文賢,跨區,營運中,否,新北府民殯字第1095112719號,109年03月24日
褔元綜合葬儀社,36694645,無,嘉義市西區新厝里合江街１５５號,陳芷綾,跨區,營運中,否,新北府民殯字第1095112805號,109年03月25日
福元綜合葬儀社,36694645,0928779079,嘉義市西區劉厝里合江街155號,陳芷綾,跨區,營運中,否,新北府民殯字第1095112805號,109年03月25日
聖嵐人本生命事業有限公司,"82888125 ",0931928928,臺南市安南區安興街181巷107弄22之2號2樓,陳葦庭,跨區,營運中,否,新北府民殯字第1095112881號,109年03月30日
鳳凰禮儀有限公司,50920039,無,桃園市龍潭區東興里中興路253號,曾懿慈,跨區,營運中,否,新北府民殯字第1095113452號,109年04月15日
捷合國際有限公司,"69528274   ",0905155553,桃園市中壢區月眉路1段95號2樓,蔡敬勇,跨區,營運中,否,新北府民殯字第1095113453號,109年04月15日
善德禮儀社,76423697,無,臺北市中正區忠孝西路1段72號2樓之1,許芳瑜,跨區,營運中,否,新北府民殯字第1095113657號,109年04月17日
加恩生活服務事業社,76410882,0921171541,臺北市中正區忠孝西路1段72號2樓之1,黃淑怡,跨區,營運中,否,新北府民殯字第1095113979號,109年04月30日
菩提林禮儀有限公司,27738538,02-87519777,臺北市大安區辛亥路3段157巷22弄3號1樓,林義雄,跨區,營運中,否,新北府民殯字第1095113980號,109年04月30日
賢誠人本禮儀社,85555395,0916043861,嘉義市東區圳頭里林森東路４７０巷３１號一樓,莊詠皓,跨區,營運中,否,新北府民殯字第1095114199號,109年05月01日
大元禮儀社,09323945,049-2753703,南投縣鹿谷鄉鹿谷村鹿彰路330號1樓,宋玉清,跨區,營運中,否,新北府民殯字第1095114922號,109年05月22日
恆天人本有限公司,45143720,0917790977,高雄市三民區灣中里鼎山街613號,劉昱瑭,跨區,營運中,否,新北府民殯字第1095115178號,109年06月02日
京圓生命禮儀社,72830384,無,桃園市新屋區新屋里中正一街42號2樓,徐惠純,跨區,營運中,否,新北府民殯字第1095115741號,109年06月15日
龍華生命服務企業社,85385060,無,桃園市八德區瑞發里介壽路2段983巷13號,王潔芳,跨區,營運中,否,新北府民殯字第1095115885號,109年06月18日
萬天生命禮儀企業社,87326222,無,基隆市中正區正榮街77巷48號1樓,丁斌煌,跨區,營運中,否,新北府民殯字第1095115965號,109年06月18日
白象生命企業社,25233110,04-25355151,"臺中市潭子區大豐里潭富路二段１８８號 ",蕭清柏,跨區,營運中,否,新北府民殯字第1095116089號,109年06月24日
和平人力派遣有限公司,69490805,03-4202196,桃園市平鎮區中庸路176號1樓,蘇大鈞,跨區,營運中,否,新北府民殯字第1095116546號,109年07月06日
尊陵生命事業有限公司,24905147,無,臺南市安南區頂安里安中路一段426號1樓,詹士漢,跨區,營運中,否,新北府民殯字第1095116636號,109年07月10日
萬天人本有限公司,83652040,無,高雄市三民區民族一路80號9樓之4,丁斌煌,跨區,營運中,否,新北府民殯字第1095116660號,109年07月10日
亮益有限公司,82797531,無,臺北市中山區錦州街46號9樓之5,林素嬰,跨區,營運中,否,新北府民殯字第1095116666號,109年07月10日
宏美禮儀社,38962168,03-5100311,新竹縣新豐鄉員山132之119號1樓,葛金有,跨區,營運中,否,新北府民殯字第1095116740號,109年07月10日
北台中殯葬禮儀有限公司,27280736,04-22394859,臺中市北屯區和平里軍和街489之1號1樓,王美香,跨區,營運中,否,新北府民殯字第1095116969號,109年07月17日
羽順人創有限公司,83767508,03-4629944,桃園市中壢區培英路320號,湯博鈞,跨區,營運中,否,新北府民殯字第1095117089號,109年07月21日
圓寶展業有限公司,28228175,02-25028833,臺北市中山區五常街45號,王淳民,跨區,營運中,否,新北府民殯字第1095117230號,109年07月23日
金盛禮儀有限公司,83779259,0978976960,高雄市三民區鼎盛里鼎富街52號,高家鈞,跨區,營運中,否,新北府民殯字第1095117275號,109年07月24日
鈞淏生命禮儀有限公司,83775818,03-3357558,桃園市桃園區民富十一街23號1樓,古翊廷,跨區,營運中,否,新北府民殯字第1095117543號,109年08月03日
台灣民本生命事業有限公司,83773430,0921629951,臺北市信義區基隆路1段141號13樓之3,李玉雯,跨區,營運中,否,新北府民殯字第1095117601號,109年08月04日
圓城生命禮儀有限公司,83777365,03-3585214,桃園市桃園區至善街219號2樓,林奕宏,跨區,營運中,否,新北府民殯字第1095118021號,109年08月17日
心月有限公司,83100883,0978065876,"桃園市桃園區中興里永安路171號(1樓) ",呂宜靜,跨區,營運中,否,新北府民殯字第1095118070號,109年08月19日
寶禪蓮事業有限公司,83756523,0989634301,桃園市桃園區會稽里大興路318巷10號6樓,鍾采庭,跨區,營運中,否,新北府民殯字第1095118876號,109年09月15日
維柏人文有限公司,42812938,07-3811810,高雄市鼓山區裕誠路1095號9樓,楊正煌,跨區,營運中,否,新北府民殯字第1095118902號,109年09月15日
思懷生命禮儀有限公司,83082800,02-22767416,臺北市大同區延平北路1段104號5樓,劉詩倩,跨區,營運中,否,新北府民殯字第1095119652號,109年10月05日
沐恩人創股份有限公司,69590564,0955394959,桃園市中壢區復華街51號4樓,黃天恩,跨區,營運中,否,新北府民殯字第1095119920號,109年10月14日
晶品禮儀有限公司,83047092,03-5277051,新竹市北區曲溪里成德路185號,張凱博,跨區,營運中,否,新北府民殯字第1095120189號,109年10月21日
遇見生命顧問有限公司,"83125934 ",0922801299,臺中市北區錦祥里北屯路14號5樓之19,陳希臣,跨區,營運中,否,新北府民殯字第1095120541號,109年10月29日
同心緣生命企業有限公司,83056887,02-83056887,臺北市信義區基隆路1段155號13樓之5,黃秀婷,跨區,營運中,否,新北府民殯字第1095121219號,109年11月17日
祥鶴人本禮儀社,87679225,0933264783,高雄市前鎮區鎮海四街42號1樓,杜冠洲,跨區,營運中,否,新北府民殯字第1095121891號,109年12月07日
御尊生命服務有限公司,53150920,0978582809,桃園市楊梅區中山北路二段185號,廖經順,跨區,營運中,否,新北府民殯字第1095122371號,109年12月21日
永傳禮儀社,72833798,0928291998,桃園市桃園區汴洲里大有路883號,吳永漢,跨區,營運中,否,新北府民殯字第1095122464號,109年12月23日
悠凱股份有限公司,60300311,0958469879,臺中市北區金龍街29巷10號1樓,高政賢,跨區,營運中,否,新北府民殯字第1095122938號,110年01月05日
凡滿緣禮儀坊,87055620,037-627356,苗栗縣竹南鎮山佳里正義街78號,賴孝忠,跨區,營運中,否,新北府民殯字第1095123010號,110年01月06日
星圓禮儀社,87420346,03-4589000#19,桃園市平鎮區南京路102巷28號8樓,詹曉薇,跨區,營運中,否,新北府民殯字第1105071138號,110年02月02日
觀陵生命有限公司,83303803,0966585917,桃園市桃園區永安路250巷13號2樓,蘇家宏,跨區,營運中,否,新北府民殯字第1105071390號,110年02月05日
震宇生命禮儀有限公司,83371219,0976775258,桃園市大溪區儲蓄路178巷5號,黃筱斐,跨區,營運中,否,新北府民殯字第1105071425號,110年02月05日
詠全禮儀有限公司,83172106,0935516190,臺北市中山區錦州街46號9樓之5,李奕瑄,跨區,營運中,否,新北府民殯字第1105071503號,110年02月09日
品宏殯葬禮儀有限公司,53800993,04-24368933,臺中市北屯區和平里軍和街507-1號1樓,江黃麗茹,跨區,營運中,否,新北府民殯字第1105071634號,110年02月20日
天使紀念有限公司,46223601,0983568908,臺北市大安區臥龍街188巷42之7號,林君翰,跨區,營運中,否,新北府民殯字第1105071559號,110年02月23日
忠維生命禮儀有限公司,53155191,0923503030,彰化縣埔鹽鄉埔鹽村彰水路2段170巷4號1樓,林麗君,跨區,營運中,否,新北府民殯字第1105071985號,110年03月03日
新賜豐禮儀社,18127091,0985351994,南投縣草屯鎮御史里登輝路72巷33弄10號1樓,吳秀勉,跨區,營運中,否,新北府民殯字第1105072083號,110年03月03日
儷寶生命禮儀社,34840003,03-4399516,桃園市楊梅區東流里甡甡路902巷117號3樓,黃政松,跨區,營運中,否,新北府民殯字第1105072036號,110年03月03日
